operations_date,site_code,region,incidents_total,incidents_p1,incidents_p2,incidents_p3,work_orders_opened,corrective_work_orders,downtime_hours_total,sla_target_pct,availability_pct,sla_met_flag,capacity_utilization_pct,avg_hall_temperature_f,power_usage_mw,outage_flag,visitor_count,customer_tickets_opened
2024-03-17,TOR01,AMER-Central,2,0,0,2,1,1,11.48,99.9,99.66,0,60.9,68.8,20.23,0,37,0
2024-03-18,TOR01,AMER-Central,0,0,0,0,0,0,0.6,99.9,99.946,1,73.9,64.9,24.32,0,38,0
2024-03-19,TOR01,AMER-Central,0,0,0,0,0,0,0.7,99.9,99.983,1,65.2,64.0,19.81,0,22,0
2024-03-20,TOR01,AMER-Central,0,0,0,0,0,0,0.79,99.9,99.946,1,67.8,65.5,21.26,0,35,0
2024-03-21,TOR01,AMER-Central,0,0,0,0,0,0,0.66,99.9,99.878,0,69.9,64.0,24.43,0,30,0
2024-03-22,TOR01,AMER-Central,5,0,1,4,3,2,15.14,99.9,99.488,0,70.7,63.3,24.65,0,37,2
2024-03-23,TOR01,AMER-Central,3,0,0,3,1,1,9.05,99.9,99.658,0,71.1,66.4,24.89,0,44,1
2024-03-24,TOR01,AMER-Central,2,0,0,2,1,1,8.6,99.9,99.669,0,64.6,63.9,19.66,0,14,0
2024-03-25,TOR01,AMER-Central,0,0,0,0,0,0,0.11,99.9,99.948,1,64.8,70.5,20.42,0,46,0
2024-03-26,TOR01,AMER-Central,1,0,0,1,1,1,4.08,99.9,99.82,0,75.3,64.3,24.55,0,35,0
2024-03-27,TOR01,AMER-Central,3,0,0,3,1,1,3.99,99.9,99.746,0,71.7,69.6,23.65,0,38,1
2024-03-28,TOR01,AMER-Central,2,0,1,1,1,1,2.47,99.9,99.804,0,64.8,63.6,22.81,0,35,0
2024-03-29,TOR01,AMER-Central,2,0,0,2,0,0,0.53,99.9,99.862,0,66.8,67.3,22.49,0,28,0
2024-03-30,TOR01,AMER-Central,0,0,0,0,0,0,0.37,99.9,99.913,1,61.7,63.6,20.85,0,23,0
2024-03-31,TOR01,AMER-Central,1,0,0,1,0,0,0.34,99.9,99.911,1,75.4,64.6,26.35,0,32,0
2024-04-01,TOR01,AMER-Central,1,0,1,0,2,2,9.59,99.9,99.694,0,74.3,65.2,25.74,0,38,0
2024-04-02,TOR01,AMER-Central,0,0,0,0,2,0,2.3,99.9,99.852,0,69.2,65.8,21.97,0,32,0
2024-04-03,TOR01,AMER-Central,1,0,0,1,1,0,2.33,99.9,99.831,0,64.0,65.7,19.93,0,37,0
2024-04-04,TOR01,AMER-Central,3,0,0,3,0,0,0.15,99.9,99.816,0,70.3,65.6,23.83,0,37,1
2024-04-05,TOR01,AMER-Central,0,0,0,0,2,1,8.44,99.9,99.853,0,71.4,64.1,21.57,0,33,0
2024-04-06,TOR01,AMER-Central,2,0,0,2,1,1,5.23,99.9,99.796,0,74.0,64.6,23.26,0,34,1
2024-04-07,TOR01,AMER-Central,0,0,0,0,1,1,11.09,99.9,99.75,0,73.2,70.9,24.26,0,38,0
2024-04-08,TOR01,AMER-Central,3,1,0,2,3,1,11.6,99.9,99.552,0,64.1,62.0,20.37,1,23,1
2024-04-09,TOR01,AMER-Central,1,0,1,0,0,0,0.22,99.9,99.928,1,71.5,64.2,23.08,0,39,1
2024-04-10,TOR01,AMER-Central,0,0,0,0,1,0,3.06,99.9,99.913,1,70.6,67.7,23.41,0,28,0
2024-04-11,TOR01,AMER-Central,2,0,0,2,1,0,1.05,99.9,99.894,0,67.5,62.1,20.75,0,44,0
2024-04-12,TOR01,AMER-Central,3,0,1,2,3,2,20.43,99.9,99.485,0,66.9,63.0,21.41,0,26,1
2024-04-13,TOR01,AMER-Central,1,0,1,0,2,1,9.25,99.9,99.8,0,74.8,65.4,25.49,0,21,1
2024-04-14,TOR01,AMER-Central,3,0,0,3,2,2,17.79,99.9,99.527,0,65.9,70.2,21.16,0,35,0
2024-04-15,TOR01,AMER-Central,0,0,0,0,0,0,0.05,99.9,99.916,1,61.3,65.5,18.79,0,37,0
2024-04-16,TOR01,AMER-Central,1,0,0,1,0,0,0.01,99.9,99.91,1,65.6,66.8,22.41,0,54,1
2024-04-17,TOR01,AMER-Central,2,0,1,1,1,1,7.02,99.9,99.778,0,62.1,73.2,21.82,0,26,0
2024-04-18,TOR01,AMER-Central,1,0,0,1,2,1,6.61,99.9,99.788,0,67.8,68.0,20.99,0,44,0
2024-04-19,TOR01,AMER-Central,3,0,1,2,2,2,19.15,99.9,99.416,0,70.2,64.0,24.45,0,42,1
2024-04-20,TOR01,AMER-Central,0,0,0,0,0,0,0.77,99.9,99.943,1,61.5,64.7,18.64,0,38,0
2024-04-21,TOR01,AMER-Central,1,0,1,0,1,0,1.5,99.9,99.838,0,69.1,65.7,24.28,0,44,1
2024-04-22,TOR01,AMER-Central,2,0,0,2,2,1,9.73,99.9,99.67,0,64.1,68.7,22.6,0,37,1
2024-04-23,TOR01,AMER-Central,2,0,0,2,2,1,8.03,99.9,99.727,0,71.0,66.1,22.17,0,44,0
2024-04-24,TOR01,AMER-Central,2,1,0,1,2,1,6.68,99.9,99.696,0,65.9,66.5,22.9,1,30,1
2024-04-25,TOR01,AMER-Central,1,0,0,1,0,0,0.1,99.9,99.906,1,71.9,70.0,23.16,0,31,0
2024-04-26,TOR01,AMER-Central,1,0,0,1,1,1,5.47,99.9,99.823,0,70.8,66.5,24.51,0,48,0
2024-04-27,TOR01,AMER-Central,2,0,0,2,1,1,6.03,99.9,99.776,0,71.0,65.6,21.49,0,28,0
2024-04-28,TOR01,AMER-Central,1,1,0,0,2,1,6.28,99.9,99.801,0,67.8,65.4,20.33,1,47,0
2024-04-29,TOR01,AMER-Central,0,0,0,0,0,0,0.33,99.9,99.913,1,68.6,70.9,21.09,0,36,0
2024-04-30,TOR01,AMER-Central,0,0,0,0,0,0,0.46,99.9,99.98,1,64.4,63.4,22.05,0,32,0
2024-05-01,TOR01,AMER-Central,0,0,0,0,0,0,0.27,99.9,99.946,1,70.8,67.6,22.24,0,39,0
2024-05-02,TOR01,AMER-Central,0,0,0,0,0,0,0.05,99.9,99.969,1,64.6,62.6,22.14,0,39,0
2024-05-03,TOR01,AMER-Central,1,0,0,1,1,1,5.83,99.9,99.824,0,67.4,73.0,22.93,0,40,0
2024-05-04,TOR01,AMER-Central,2,0,0,2,1,1,12.03,99.9,99.694,0,68.7,66.2,21.51,0,40,2
2024-05-05,TOR01,AMER-Central,3,0,1,2,1,0,3.45,99.9,99.703,0,67.0,68.3,21.61,0,39,1
2024-05-06,TOR01,AMER-Central,0,0,0,0,1,0,3.74,99.9,99.943,1,67.1,69.6,21.68,0,41,0
2024-05-07,TOR01,AMER-Central,0,0,0,0,0,0,0.18,99.9,100.0,1,61.5,65.7,20.97,0,48,0
2024-05-08,TOR01,AMER-Central,1,0,1,0,1,1,5.95,99.9,99.833,0,70.2,67.4,22.85,0,29,0
2024-05-09,TOR01,AMER-Central,0,0,0,0,1,1,6.9,99.9,99.876,0,61.1,69.5,19.57,0,44,0
2024-05-10,TOR01,AMER-Central,1,0,0,1,2,2,14.51,99.9,99.677,0,70.9,64.1,21.81,0,31,0
2024-05-11,TOR01,AMER-Central,2,0,1,1,2,2,12.11,99.9,99.652,0,62.1,67.7,21.24,0,32,0
2024-05-12,TOR01,AMER-Central,2,0,0,2,3,3,23.03,99.9,99.431,0,74.3,65.9,24.13,0,21,0
2024-05-13,TOR01,AMER-Central,1,0,0,1,0,0,0.55,99.9,99.946,1,76.8,65.1,26.96,0,46,0
2024-05-14,TOR01,AMER-Central,1,0,0,1,0,0,0.32,99.9,99.909,1,69.0,63.0,20.97,0,38,0
2024-05-15,TOR01,AMER-Central,1,0,0,1,1,0,1.78,99.9,99.899,0,60.7,65.6,19.69,0,33,0
2024-05-16,TOR01,AMER-Central,3,0,1,2,3,1,7.23,99.9,99.741,0,73.3,66.3,25.14,0,33,0
2024-05-17,TOR01,AMER-Central,1,0,1,0,1,0,3.38,99.9,99.828,0,67.4,63.5,22.45,0,35,0
2024-05-18,TOR01,AMER-Central,0,0,0,0,1,1,10.27,99.9,99.774,0,68.4,64.0,21.75,0,24,0
2024-05-19,TOR01,AMER-Central,5,0,2,3,3,3,17.15,99.9,99.39,0,69.8,67.4,21.75,1,20,0
2024-05-20,TOR01,AMER-Central,4,0,1,3,2,0,5.74,99.9,99.632,0,65.4,66.8,23.05,0,41,2
2024-05-21,TOR01,AMER-Central,1,0,1,0,0,0,0.48,99.9,99.856,0,71.9,65.8,21.98,0,32,0
2024-05-22,TOR01,AMER-Central,0,0,0,0,2,1,9.64,99.9,99.801,0,72.6,66.3,22.79,0,42,0
2024-05-23,TOR01,AMER-Central,1,0,0,1,1,1,7.64,99.9,99.763,0,70.6,68.3,21.92,0,42,2
2024-05-24,TOR01,AMER-Central,2,0,0,2,1,0,2.17,99.9,99.845,0,69.4,61.8,21.26,0,32,0
2024-05-25,TOR01,AMER-Central,2,0,1,1,0,0,0.39,99.9,99.827,0,71.3,62.9,22.91,0,37,1
2024-05-26,TOR01,AMER-Central,1,0,0,1,0,0,0.39,99.9,99.885,0,67.6,68.1,20.66,0,49,0
2024-05-27,TOR01,AMER-Central,0,0,0,0,2,1,4.65,99.9,99.937,1,67.3,64.2,22.53,0,42,0
2024-05-28,TOR01,AMER-Central,1,0,0,1,1,1,7.73,99.9,99.797,0,68.7,70.0,23.05,0,32,0
2024-05-29,TOR01,AMER-Central,0,0,0,0,0,0,0.61,99.9,99.964,1,74.7,65.5,23.68,0,51,0
2024-05-30,TOR01,AMER-Central,1,0,1,0,0,0,0.29,99.9,99.929,1,67.2,64.9,21.61,0,45,2
2024-05-31,TOR01,AMER-Central,1,0,0,1,0,0,0.68,99.9,99.902,1,72.3,70.8,24.17,0,29,0
2024-06-01,TOR01,AMER-Central,2,0,0,2,2,2,15.67,99.9,99.581,0,73.1,62.8,23.43,0,40,0
2024-06-02,TOR01,AMER-Central,1,0,0,1,2,1,11.32,99.9,99.694,0,67.0,68.2,21.82,0,48,0
2024-06-03,TOR01,AMER-Central,1,0,1,0,3,3,22.02,99.9,99.576,0,61.1,63.2,19.51,0,41,0
2024-06-04,TOR01,AMER-Central,4,0,0,4,3,3,21.6,99.9,99.387,0,60.9,65.9,20.4,1,50,0
2024-06-05,TOR01,AMER-Central,0,0,0,0,0,0,0.22,99.9,99.972,1,67.4,63.7,21.43,0,41,0
2024-06-06,TOR01,AMER-Central,2,0,0,2,1,1,5.52,99.9,99.754,0,67.3,67.0,21.55,0,16,1
2024-06-07,TOR01,AMER-Central,0,0,0,0,0,0,0.18,99.9,99.937,1,72.4,69.1,22.78,0,52,0
2024-06-08,TOR01,AMER-Central,1,0,0,1,0,0,0.21,99.9,99.94,1,62.4,62.9,21.97,0,27,0
2024-06-09,TOR01,AMER-Central,0,0,0,0,0,0,0.63,99.9,99.973,1,73.5,65.2,23.81,0,28,0
2024-06-10,TOR01,AMER-Central,0,0,0,0,0,0,0.7,99.9,99.979,1,68.2,64.5,22.0,0,42,0
2024-06-11,TOR01,AMER-Central,0,0,0,0,1,1,3.53,99.9,99.922,1,72.1,61.9,23.37,0,43,0
2024-06-12,TOR01,AMER-Central,2,1,1,0,1,1,7.07,99.9,99.78,0,76.2,63.9,25.64,1,44,1
2024-06-13,TOR01,AMER-Central,1,0,0,1,1,1,7.89,99.9,99.748,0,71.5,69.8,22.41,0,32,0
2024-06-14,TOR01,AMER-Central,2,0,0,2,3,2,18.43,99.9,99.539,0,63.3,62.2,19.91,0,31,0
2024-06-15,TOR01,AMER-Central,1,0,1,0,4,0,6.08,99.9,99.838,0,72.4,66.8,23.98,0,16,0
2024-06-16,TOR01,AMER-Central,3,0,1,2,1,1,8.6,99.9,99.674,0,66.4,63.9,22.84,0,17,1
2024-06-17,TOR01,AMER-Central,0,0,0,0,1,0,1.13,99.9,99.941,1,67.9,70.6,23.13,0,30,0
2024-06-18,TOR01,AMER-Central,1,1,0,0,1,1,5.86,99.9,99.821,0,67.8,70.8,21.35,1,51,0
2024-06-19,TOR01,AMER-Central,2,0,0,2,3,2,20.41,99.9,99.52,0,75.2,68.4,24.32,0,37,1
2024-06-20,TOR01,AMER-Central,1,0,0,1,4,2,19.39,99.9,99.575,0,71.8,70.3,24.21,0,34,0
2024-06-21,TOR01,AMER-Central,0,0,0,0,0,0,0.31,99.9,100.0,1,76.1,65.7,26.0,0,38,0
2024-06-22,TOR01,AMER-Central,1,0,1,0,0,0,0.31,99.9,99.908,1,69.7,65.5,22.31,0,40,2
2024-06-23,TOR01,AMER-Central,5,0,1,4,2,2,16.34,99.9,99.417,0,67.4,67.1,23.36,0,53,2
2024-06-24,TOR01,AMER-Central,0,0,0,0,0,0,0.14,99.9,100.0,1,68.8,67.2,23.63,0,38,0
2024-06-25,TOR01,AMER-Central,1,0,0,1,1,0,1.68,99.9,99.896,0,67.1,68.1,23.08,0,39,1
2024-06-26,TOR01,AMER-Central,2,0,0,2,3,3,18.29,99.9,99.576,0,66.6,65.8,22.05,0,28,0
2024-06-27,TOR01,AMER-Central,2,0,0,2,3,3,22.67,99.9,99.439,0,72.5,65.3,23.34,0,20,0
2024-06-28,TOR01,AMER-Central,3,0,0,3,3,2,18.26,99.9,99.452,0,73.8,63.5,24.78,0,27,1
2024-06-29,TOR01,AMER-Central,0,0,0,0,0,0,0.59,99.9,99.965,1,66.4,65.3,22.99,0,39,0
2024-06-30,TOR01,AMER-Central,0,0,0,0,0,0,0.18,99.9,99.947,1,65.7,65.5,22.25,0,26,0
2024-07-01,TOR01,AMER-Central,3,0,0,3,1,1,7.64,99.9,99.676,0,79.1,68.3,27.22,0,38,0
2024-07-02,TOR01,AMER-Central,1,0,0,1,1,1,8.0,99.9,99.743,0,69.2,62.4,23.48,0,37,0
2024-07-03,TOR01,AMER-Central,1,0,0,1,2,2,20.7,99.9,99.545,0,67.4,66.1,21.81,0,41,1
2024-07-04,TOR01,AMER-Central,6,1,0,5,4,4,34.58,99.9,99.023,0,70.8,68.3,22.7,1,27,1
2024-07-05,TOR01,AMER-Central,4,0,2,2,1,1,3.8,99.9,99.691,0,66.3,66.1,21.31,0,47,2
2024-07-06,TOR01,AMER-Central,0,0,0,0,0,0,0.46,99.9,99.975,1,68.3,68.9,21.41,0,30,0
2024-07-07,TOR01,AMER-Central,1,0,1,0,0,0,0.13,99.9,99.941,1,75.3,70.3,25.38,0,47,0
2024-07-08,TOR01,AMER-Central,2,0,0,2,1,1,8.3,99.9,99.681,0,68.3,66.5,21.1,0,52,2
2024-07-09,TOR01,AMER-Central,1,0,0,1,1,1,13.97,99.9,99.659,0,67.0,70.4,22.56,0,32,1
2024-07-10,TOR01,AMER-Central,1,0,0,1,0,0,0.18,99.9,99.919,1,66.8,66.2,21.42,0,25,0
2024-07-11,TOR01,AMER-Central,1,0,0,1,1,0,2.31,99.9,99.856,0,64.7,63.9,22.65,0,45,1
2024-07-12,TOR01,AMER-Central,0,0,0,0,1,1,12.73,99.9,99.711,0,69.2,66.7,23.79,0,38,0
2024-07-13,TOR01,AMER-Central,3,1,1,1,1,1,12.11,99.9,99.626,0,64.8,67.0,20.87,1,46,4
2024-07-14,TOR01,AMER-Central,3,0,2,1,3,2,6.5,99.9,99.702,0,74.9,62.4,24.49,0,29,1
2024-07-15,TOR01,AMER-Central,4,0,2,2,3,1,11.71,99.9,99.537,0,72.2,65.1,23.82,0,34,1
2024-07-16,TOR01,AMER-Central,0,0,0,0,1,1,6.44,99.9,99.903,0,71.3,69.2,23.53,0,32,0
2024-07-17,TOR01,AMER-Central,0,0,0,0,0,0,0.28,99.9,99.991,1,60.1,67.2,19.26,0,37,0
2024-07-18,TOR01,AMER-Central,3,0,0,3,2,2,14.63,99.9,99.552,0,68.3,67.9,22.12,0,21,1
2024-07-19,TOR01,AMER-Central,2,0,0,2,2,1,3.99,99.9,99.823,0,71.1,68.0,22.78,0,41,0
2024-07-20,TOR01,AMER-Central,1,0,0,1,1,0,0.71,99.9,99.92,1,66.8,66.9,21.53,0,44,0
2024-07-21,TOR01,AMER-Central,2,0,0,2,0,0,0.44,99.9,99.83,0,65.8,64.3,21.04,0,35,0
2024-07-22,TOR01,AMER-Central,2,0,1,1,2,1,7.52,99.9,99.732,0,61.3,62.5,20.43,0,26,1
2024-07-23,TOR01,AMER-Central,0,0,0,0,1,0,2.99,99.9,99.92,1,74.0,63.3,23.86,0,39,0
2024-07-24,TOR01,AMER-Central,6,0,2,4,5,5,27.59,99.9,99.236,0,67.5,68.6,22.02,1,32,2
2024-07-25,TOR01,AMER-Central,3,0,1,2,1,1,6.19,99.9,99.699,0,72.5,60.4,24.11,0,38,1
2024-07-26,TOR01,AMER-Central,1,0,0,1,0,0,0.69,99.9,99.89,0,70.8,66.0,22.22,0,39,1
2024-07-27,TOR01,AMER-Central,0,0,0,0,0,0,0.48,99.9,99.984,1,70.7,68.5,24.26,0,44,0
2024-07-28,TOR01,AMER-Central,2,0,1,1,1,1,3.4,99.9,99.77,0,70.4,70.4,21.27,0,29,0
2024-07-29,TOR01,AMER-Central,1,0,0,1,0,0,0.69,99.9,99.942,1,67.1,68.7,21.88,0,21,0
2024-07-30,TOR01,AMER-Central,4,1,0,3,0,0,0.38,99.9,99.777,0,63.6,63.9,19.94,1,37,0
2024-07-31,TOR01,AMER-Central,1,0,0,1,0,0,0.54,99.9,99.901,1,66.6,67.1,23.29,0,32,0
2024-08-01,TOR01,AMER-Central,1,0,0,1,3,1,7.2,99.9,99.785,0,71.7,64.6,24.61,0,29,1
2024-08-02,TOR01,AMER-Central,1,0,1,0,3,2,18.35,99.9,99.624,0,68.0,64.8,21.04,0,46,1
2024-08-03,TOR01,AMER-Central,0,0,0,0,0,0,0.21,99.9,99.954,1,77.8,65.1,25.97,0,34,0
2024-08-04,TOR01,AMER-Central,1,0,1,0,0,0,0.29,99.9,99.871,0,74.2,64.8,25.54,0,31,0
2024-08-05,TOR01,AMER-Central,3,0,1,2,1,1,9.05,99.9,99.646,0,71.1,62.2,22.07,0,40,1
2024-08-06,TOR01,AMER-Central,0,0,0,0,1,0,2.6,99.9,99.856,0,68.7,66.2,21.62,0,43,0
2024-08-07,TOR01,AMER-Central,1,0,0,1,2,2,15.75,99.9,99.663,0,66.4,61.6,21.47,0,46,2
2024-08-08,TOR01,AMER-Central,1,0,0,1,1,1,9.41,99.9,99.753,0,61.9,64.2,19.19,0,41,0
2024-08-09,TOR01,AMER-Central,1,0,0,1,1,1,3.64,99.9,99.796,0,68.6,65.9,22.75,0,42,1
2024-08-10,TOR01,AMER-Central,0,0,0,0,3,1,6.94,99.9,99.806,0,72.8,60.0,25.1,0,30,0
2024-08-11,TOR01,AMER-Central,1,0,0,1,1,0,1.99,99.9,99.899,0,71.4,63.7,23.38,0,26,0
2024-08-12,TOR01,AMER-Central,1,0,0,1,2,1,12.55,99.9,99.682,0,63.5,65.2,20.86,0,40,0
2024-08-13,TOR01,AMER-Central,1,0,1,0,1,1,3.37,99.9,99.886,0,66.3,70.3,19.96,0,36,0
2024-08-14,TOR01,AMER-Central,0,0,0,0,4,2,19.88,99.9,99.616,0,65.6,62.5,21.41,0,29,0
2024-08-15,TOR01,AMER-Central,3,0,2,1,1,1,4.25,99.9,99.707,0,70.2,67.7,23.27,0,42,0
2024-08-16,TOR01,AMER-Central,0,0,0,0,1,1,5.97,99.9,99.822,0,69.7,69.6,21.32,0,42,0
2024-08-17,TOR01,AMER-Central,1,0,0,1,1,1,11.13,99.9,99.701,0,66.3,68.9,22.7,0,32,0
2024-08-18,TOR01,AMER-Central,1,0,0,1,2,2,14.63,99.9,99.67,0,64.6,65.0,22.52,0,34,0
2024-08-19,TOR01,AMER-Central,0,0,0,0,3,1,9.72,99.9,99.752,0,60.5,67.1,20.62,0,30,0
2024-08-20,TOR01,AMER-Central,0,0,0,0,0,0,0.05,99.9,99.885,0,67.9,63.8,22.46,0,18,0
2024-08-21,TOR01,AMER-Central,1,0,0,1,0,0,0.18,99.9,99.938,1,69.4,61.9,23.59,0,38,0
2024-08-22,TOR01,AMER-Central,2,0,2,0,0,0,0.05,99.9,99.869,0,66.0,66.6,22.48,0,35,0
2024-08-23,TOR01,AMER-Central,0,0,0,0,0,0,0.47,99.9,99.905,1,75.3,65.0,23.86,0,32,0
2024-08-24,TOR01,AMER-Central,4,0,1,3,0,0,0.03,99.9,99.755,0,68.3,66.2,23.73,0,40,2
2024-08-25,TOR01,AMER-Central,3,0,1,2,2,2,18.61,99.9,99.514,0,67.3,65.8,21.7,0,34,1
2024-08-26,TOR01,AMER-Central,1,0,0,1,2,1,4.87,99.9,99.83,0,71.9,64.6,25.23,0,20,0
2024-08-27,TOR01,AMER-Central,0,0,0,0,1,1,10.14,99.9,99.771,0,72.3,61.4,23.73,0,40,0
2024-08-28,TOR01,AMER-Central,1,0,1,0,0,0,0.59,99.9,99.949,1,57.9,64.8,20.01,0,28,0
2024-08-29,TOR01,AMER-Central,0,0,0,0,0,0,0.21,99.9,99.939,1,68.2,60.9,22.65,0,50,0
2024-08-30,TOR01,AMER-Central,0,0,0,0,0,0,0.32,99.9,99.941,1,65.1,66.3,22.33,0,34,0
2024-08-31,TOR01,AMER-Central,1,0,0,1,0,0,0.66,99.9,99.945,1,69.6,65.5,22.28,0,40,0
2024-09-01,TOR01,AMER-Central,3,0,1,2,2,2,15.75,99.9,99.553,0,67.9,62.8,20.84,0,26,1
2024-09-02,TOR01,AMER-Central,6,0,4,2,1,1,5.91,99.9,99.574,0,75.4,66.5,23.18,0,24,1
2024-09-03,TOR01,AMER-Central,4,1,2,1,2,2,17.09,99.9,99.515,0,66.9,68.4,22.7,1,35,1
2024-09-04,TOR01,AMER-Central,1,0,0,1,2,1,10.32,99.9,99.725,0,73.2,64.9,25.27,0,31,0
2024-09-05,TOR01,AMER-Central,1,0,0,1,0,0,0.01,99.9,99.933,1,61.9,61.8,21.35,0,20,0
2024-09-06,TOR01,AMER-Central,0,0,0,0,1,1,10.07,99.9,99.791,0,74.2,65.2,23.03,0,26,0
2024-09-07,TOR01,AMER-Central,1,0,1,0,2,1,13.15,99.9,99.603,0,66.3,63.1,20.16,0,45,0
2024-09-08,TOR01,AMER-Central,4,0,1,3,1,1,7.7,99.9,99.635,0,65.6,63.6,21.7,0,21,0
2024-09-09,TOR01,AMER-Central,0,0,0,0,1,0,2.14,99.9,99.907,1,64.3,65.1,21.59,0,32,0
2024-09-10,TOR01,AMER-Central,1,0,0,1,0,0,0.47,99.9,99.868,0,64.5,69.6,21.53,0,36,0
2024-09-11,TOR01,AMER-Central,2,0,0,2,1,1,2.84,99.9,99.803,0,66.3,68.1,23.16,0,35,1
2024-09-12,TOR01,AMER-Central,2,0,1,1,0,0,0.07,99.9,99.855,0,67.5,63.0,23.19,0,36,0
2024-09-13,TOR01,AMER-Central,1,0,0,1,1,1,6.0,99.9,99.751,0,71.1,71.2,21.89,0,22,0
2024-09-14,TOR01,AMER-Central,1,0,1,0,2,1,4.44,99.9,99.849,0,58.5,63.6,18.56,0,46,0
2024-09-15,TOR01,AMER-Central,5,2,1,2,2,2,22.43,99.9,99.343,0,68.9,69.7,21.78,1,32,2
2024-09-16,TOR01,AMER-Central,0,0,0,0,1,0,3.41,99.9,99.916,1,68.2,64.6,22.93,0,29,0
2024-09-17,TOR01,AMER-Central,2,0,0,2,2,1,6.25,99.9,99.76,0,75.4,61.7,23.35,0,31,0
2024-09-18,TOR01,AMER-Central,2,0,1,1,0,0,0.37,99.9,99.855,0,70.8,64.6,23.92,0,33,0
2024-09-19,TOR01,AMER-Central,2,0,0,2,1,1,12.21,99.9,99.639,0,77.2,67.1,26.99,0,44,0
2024-09-20,TOR01,AMER-Central,0,0,0,0,4,2,24.17,99.9,99.583,0,65.4,68.2,21.66,0,38,0
2024-09-21,TOR01,AMER-Central,1,0,1,0,0,0,0.4,99.9,99.934,1,69.2,61.2,23.78,0,30,1
2024-09-22,TOR01,AMER-Central,0,0,0,0,0,0,0.61,99.9,99.944,1,61.0,66.1,19.22,0,30,0
2024-09-23,TOR01,AMER-Central,0,0,0,0,1,1,6.31,99.9,99.888,0,74.8,63.4,26.08,0,35,0
2024-09-24,TOR01,AMER-Central,2,0,0,2,0,0,0.28,99.9,99.821,0,66.1,62.9,22.71,0,31,1
2024-09-25,TOR01,AMER-Central,2,0,0,2,3,1,9.79,99.9,99.659,0,70.7,66.8,24.74,0,36,1
2024-09-26,TOR01,AMER-Central,0,0,0,0,0,0,0.72,99.9,99.968,1,63.7,67.2,22.2,0,35,0
2024-09-27,TOR01,AMER-Central,0,0,0,0,0,0,0.41,99.9,99.972,1,71.0,60.8,21.4,0,23,0
2024-09-28,TOR01,AMER-Central,0,0,0,0,0,0,0.74,99.9,99.95,1,65.9,72.3,22.73,0,21,0
2024-09-29,TOR01,AMER-Central,0,0,0,0,0,0,0.17,99.9,99.965,1,67.6,64.4,22.04,0,37,0
2024-09-30,TOR01,AMER-Central,2,0,1,1,0,0,0.72,99.9,99.853,0,69.3,67.7,22.9,0,41,1
2024-10-01,TOR01,AMER-Central,0,0,0,0,0,0,0.04,99.9,99.963,1,69.6,68.5,23.62,0,41,0
2024-10-02,TOR01,AMER-Central,3,1,0,2,4,3,29.69,99.9,99.26,0,77.1,66.3,27.02,1,32,2
2024-10-03,TOR01,AMER-Central,2,0,2,0,0,0,0.51,99.9,99.82,0,65.5,66.6,22.54,0,36,1
2024-10-04,TOR01,AMER-Central,8,1,0,7,5,4,43.76,99.9,98.727,0,62.6,66.4,19.47,1,34,2
2024-10-05,TOR01,AMER-Central,1,0,0,1,1,1,7.73,99.9,99.805,0,74.4,63.0,23.89,0,32,0
2024-10-06,TOR01,AMER-Central,3,1,0,2,1,1,4.01,99.9,99.765,0,65.4,70.6,19.6,1,35,2
2024-10-07,TOR01,AMER-Central,0,0,0,0,0,0,0.54,99.9,99.935,1,72.0,63.2,21.97,0,35,0
2024-10-08,TOR01,AMER-Central,3,0,1,2,5,2,28.64,99.9,99.26,0,65.0,63.2,20.18,1,46,1
2024-10-09,TOR01,AMER-Central,1,0,0,1,0,0,0.18,99.9,99.906,1,71.3,66.1,24.43,0,39,0
2024-10-10,TOR01,AMER-Central,2,0,1,1,4,3,28.06,99.9,99.362,0,66.4,67.0,20.14,1,40,0
2024-10-11,TOR01,AMER-Central,1,0,0,1,1,1,4.37,99.9,99.841,0,59.0,64.8,17.88,0,46,1
2024-10-12,TOR01,AMER-Central,2,0,1,1,1,1,9.25,99.9,99.751,0,67.7,65.5,23.79,0,42,0
2024-10-13,TOR01,AMER-Central,1,0,1,0,2,0,5.18,99.9,99.814,0,69.5,64.4,23.39,0,23,0
2024-10-14,TOR01,AMER-Central,1,0,0,1,1,1,4.41,99.9,99.84,0,63.7,68.3,21.1,0,31,0
2024-10-15,TOR01,AMER-Central,0,0,0,0,2,1,10.04,99.9,99.759,0,62.0,66.1,20.54,0,15,0
2024-10-16,TOR01,AMER-Central,1,0,1,0,3,3,27.0,99.9,99.443,0,69.6,66.4,21.17,0,53,0
2024-10-17,TOR01,AMER-Central,0,0,0,0,2,0,3.37,99.9,99.888,0,63.7,61.2,19.17,0,29,0
2024-10-18,TOR01,AMER-Central,1,0,0,1,0,0,0.3,99.9,99.883,0,66.0,68.9,20.82,0,45,1
2024-10-19,TOR01,AMER-Central,4,0,0,4,2,2,16.25,99.9,99.444,0,69.5,65.4,22.74,0,47,1
2024-10-20,TOR01,AMER-Central,1,0,1,0,3,2,16.73,99.9,99.594,0,66.4,61.6,20.84,0,48,1
2024-10-21,TOR01,AMER-Central,0,0,0,0,1,0,3.2,99.9,99.861,0,67.1,68.5,21.99,0,30,0
2024-10-22,TOR01,AMER-Central,3,1,1,1,2,1,8.67,99.9,99.645,0,71.3,62.6,24.84,1,28,2
